"CountyState","lon","lat","CountryofBirth","MajorClassAdmission","Admissions"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"India","FamilyPreference2nd","5"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"India","EmploymentPreference5th","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Hong Kong","EmploymentPreference2nd","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"India","ImmediateRelativesSpouses","21"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Philippines","FamilyPreference3rd","13"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Philippines","FamilyPreference2nd","13"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"China, People's Republic","ImmediateRelativesSpouses","19"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"China, People's Republic","ImmediateRelativesChildren","8"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"India","ImmediateRelativesChildren","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Pakistan","EmploymentPreference2nd","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Nepal","EmploymentPreference2nd","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Indonesia","RefugeeandAsyleeAdjustments","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"India","EmploymentPreference2nd","17"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"China, People's Republic","FamilyPreference2nd","5"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Japan","ImmediateRelativesSpouses","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Japan","EmploymentPreference2nd","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Japan","EmploymentPreference1st","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Korea, South","ImmediateRelativesSpouses","4"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Korea, South","ImmediateRelativesChildren","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Pakistan","ImmediateRelativesSpouses","19"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Philippines","ImmediateRelativesSpouses","22"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"China, People's Republic","ImmediateRelativesParents","10"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Philippines","ImmediateRelativesParents","8"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Korea, South","FamilyPreference2nd","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Korea, South","EmploymentPreference3rdSkilled","4"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Indonesia","ImmediateRelativesChildren","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"China, People's Republic","EmploymentPreference1st","29"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Bhutan","ImmediateRelativesSpouses","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Burma","RefugeeandAsyleeAdjustments","94"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Malaysia","EmploymentPreference2nd","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Burma","ImmediateRelativesParents","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Burma","DiversityProgram","6"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"China, People's Republic","RefugeeandAsyleeAdjustments","7"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Nepal","FamilyPreference4th","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Philippines","ImmediateRelativesChildren","4"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Nepal","EmploymentPreference3rdSkilled","5"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Nepal","DiversityProgram","50"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Hong Kong","ImmediateRelativesSpouses","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Philippines","EmploymentPreference2nd","4"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Philippines","EmploymentPreference1st","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Pakistan","FamilyPreference4th","8"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Pakistan","FamilyPreference2nd","5"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Sri Lanka","ImmediateRelativesSpouses","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Pakistan","ImmediateRelativesParents","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Korea, South","EmploymentPreference3rdUnskilled","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Bangladesh","EmploymentPreference2nd","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Pakistan","FamilyPreference1st","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Nepal","FamilyPreference2nd","10"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Bhutan","RefugeeandAsyleeAdjustments","78"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Taiwan","EmploymentPreference3rdSkilled","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Malaysia","RefugeeandAsyleeAdjustments","10"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Malaysia","ImmediateRelativesSpouses","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Taiwan","ImmediateRelativesSpouses","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Korea, South","FamilyPreference4th","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Taiwan","EmploymentPreference2nd","4"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Thailand","ImmediateRelativesSpouses","4"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Pakistan","EmploymentPreference3rdSkilled","8"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Philippines","FamilyPreference1st","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Bangladesh","ImmediateRelativesSpouses","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Bangladesh","ImmediateRelativesParents","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Pakistan","ImmediateRelativesChildren","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Vietnam","EmploymentPreference1st","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Nepal","RefugeeandAsyleeAdjustments","79"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Nepal","Other","4"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Nepal","ImmediateRelativesSpouses","10"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Nepal","ImmediateRelativesParents","4"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Korea, South","EmploymentPreference2nd","6"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Korea, South","EmploymentPreference1st","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Laos","ImmediateRelativesSpouses","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Vietnam","FamilyPreference2nd","6"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Vietnam","FamilyPreference1st","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Vietnam","EmploymentPreference2nd","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Thailand","EmploymentPreference3rdSkilled","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Vietnam","ImmediateRelativesSpouses","7"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Laos","FamilyPreference2nd","D"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Vietnam","FamilyPreference3rd","10"
"Baltimore City County, Maryland",-76.6121893,39.2903848,"Vietnam","ImmediateRelativesParents","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Nepal","EmploymentPreference3rdSkilled","5"
"Baltimore County, Maryland",-76.7336521,39.4647665,"India","FamilyPreference4th","38"
"Baltimore County, Maryland",-76.7336521,39.4647665,"India","FamilyPreference3rd","23"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Pakistan","ImmediateRelativesParents","38"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Pakistan","FamilyPreference4th","52"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Pakistan","RefugeeandAsyleeAdjustments","9"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Nepal","FamilyPreference2nd","20"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Nepal","EmploymentPreference4th","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"China, People's Republic","EmploymentPreference1st","30"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Nepal","DiversityProgram","64"
"Baltimore County, Maryland",-76.7336521,39.4647665,"India","RefugeeandAsyleeAdjustments","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"India","ImmediateRelativesParents","20"
"Baltimore County, Maryland",-76.7336521,39.4647665,"India","ImmediateRelativesChildren","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Nepal","EmploymentPreference1st","4"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Pakistan","ImmediateRelativesChildren","9"
"Baltimore County, Maryland",-76.7336521,39.4647665,"India","FamilyPreference1st","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"India","EmploymentPreference4th","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Pakistan","ImmediateRelativesSpouses","52"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Nepal","ImmediateRelativesParents","14"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Vietnam","FamilyPreference1st","4"
"Baltimore County, Maryland",-76.7336521,39.4647665,"China, People's Republic","EmploymentPreference2nd","14"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Pakistan","EmploymentPreference3rdSkilled","12"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Hong Kong","EmploymentPreference3rdSkilled","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Nepal","EmploymentPreference2nd","7"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Laos","ImmediateRelativesSpouses","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Laos","ImmediateRelativesChildren","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Philippines","ImmediateRelativesParents","37"
"Baltimore County, Maryland",-76.7336521,39.4647665,"India","FamilyPreference2nd","12"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Philippines","FamilyPreference2nd","13"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Mongolia","RefugeeandAsyleeAdjustments","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"India","EmploymentPreference3rdUnskilled","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Nepal","ImmediateRelativesChildren","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Nepal","Other","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"China, People's Republic","FamilyPreference2nd","8"
"Baltimore County, Maryland",-76.7336521,39.4647665,"China, People's Republic","EmploymentPreference5th","10"
"Baltimore County, Maryland",-76.7336521,39.4647665,"China, People's Republic","EmploymentPreference3rdSkilled","7"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Pakistan","EmploymentPreference2nd","10"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Philippines","ImmediateRelativesSpouses","51"
"Baltimore County, Maryland",-76.7336521,39.4647665,"India","ImmediateRelativesSpouses","31"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Taiwan","ImmediateRelativesSpouses","5"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Philippines","FamilyPreference4th","19"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Philippines","FamilyPreference3rd","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Japan","ImmediateRelativesSpouses","4"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Japan","ImmediateRelativesParents","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Nepal","ImmediateRelativesSpouses","20"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Pakistan","FamilyPreference3rd","14"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Pakistan","FamilyPreference2nd","19"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Pakistan","FamilyPreference1st","4"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Indonesia","ImmediateRelativesSpouses","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Korea, South","EmploymentPreference3rdSkilled","24"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Korea, South","EmploymentPreference2nd","5"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Philippines","ImmediateRelativesChildren","11"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Indonesia","EmploymentPreference3rdSkilled","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Malaysia","RefugeeandAsyleeAdjustments","4"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Malaysia","ImmediateRelativesSpouses","4"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Malaysia","ImmediateRelativesParents","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Malaysia","EmploymentPreference3rdSkilled","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Vietnam","FamilyPreference4th","4"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Korea, South","ImmediateRelativesSpouses","9"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Korea, South","ImmediateRelativesChildren","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Korea, South","FamilyPreference4th","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Korea, South","EmploymentPreference3rdUnskilled","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"India","EmploymentPreference2nd","88"
"Baltimore County, Maryland",-76.7336521,39.4647665,"India","EmploymentPreference1st","33"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Korea, South","EmploymentPreference1st","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Burma","RefugeeandAsyleeAdjustments","58"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Burma","ImmediateRelativesSpouses","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Taiwan","EmploymentPreference2nd","4"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Japan","Other","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Bangladesh","ImmediateRelativesSpouses","5"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Bangladesh","ImmediateRelativesChildren","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Nepal","RefugeeandAsyleeAdjustments","64"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Vietnam","FamilyPreference2nd","6"
"Baltimore County, Maryland",-76.7336521,39.4647665,"China, People's Republic","ImmediateRelativesParents","16"
"Baltimore County, Maryland",-76.7336521,39.4647665,"India","EmploymentPreference3rdSkilled","5"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Singapore","EmploymentPreference3rdSkilled","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Sri Lanka","FamilyPreference2nd","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Indonesia","FamilyPreference2nd","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Brunei","DiversityProgram","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Indonesia","Other","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Japan","FamilyPreference3rd","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Thailand","ImmediateRelativesSpouses","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Vietnam","ImmediateRelativesSpouses","18"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Vietnam","ImmediateRelativesParents","8"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Bangladesh","EmploymentPreference2nd","5"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Philippines","FamilyPreference1st","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Philippines","EmploymentPreference3rdSkilled","31"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Philippines","EmploymentPreference2nd","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Burma","ImmediateRelativesParents","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Bhutan","RefugeeandAsyleeAdjustments","7"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Sri Lanka","DiversityProgram","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"China, People's Republic","FamilyPreference4th","14"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Japan","EmploymentPreference2nd","4"
"Baltimore County, Maryland",-76.7336521,39.4647665,"China, People's Republic","RefugeeandAsyleeAdjustments","11"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Vietnam","FamilyPreference3rd","4"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Bhutan","FamilyPreference2nd","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Japan","EmploymentPreference3rdSkilled","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Bangladesh","FamilyPreference2nd","4"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Burma","FamilyPreference1st","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Bangladesh","ImmediateRelativesParents","6"
"Baltimore County, Maryland",-76.7336521,39.4647665,"China, People's Republic","ImmediateRelativesChildren","5"
"Baltimore County, Maryland",-76.7336521,39.4647665,"Bangladesh","FamilyPreference3rd","D"
"Baltimore County, Maryland",-76.7336521,39.4647665,"China, People's Republic","ImmediateRelativesSpouses","26"
"Bergen County, New Jersey",-74.07701,40.9262762,"Sri Lanka","FamilyPreference3rd","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Taiwan","ImmediateRelativesParents","4"
"Bergen County, New Jersey",-74.07701,40.9262762,"Taiwan","ImmediateRelativesSpouses","8"
"Bergen County, New Jersey",-74.07701,40.9262762,"Sri Lanka","ImmediateRelativesParents","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Philippines","EmploymentPreference3rdUnskilled","7"
"Bergen County, New Jersey",-74.07701,40.9262762,"Sri Lanka","FamilyPreference2nd","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Taiwan","FamilyPreference2nd","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Philippines","EmploymentPreference4th","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"India","FamilyPreference3rd","37"
"Bergen County, New Jersey",-74.07701,40.9262762,"India","FamilyPreference2nd","32"
"Bergen County, New Jersey",-74.07701,40.9262762,"India","FamilyPreference1st","6"
"Bergen County, New Jersey",-74.07701,40.9262762,"Sri Lanka","ImmediateRelativesSpouses","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Taiwan","ImmediateRelativesChildren","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Hong Kong","EmploymentPreference5th","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Taiwan","FamilyPreference4th","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"India","EmploymentPreference4th","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Taiwan","EmploymentPreference3rdSkilled","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Taiwan","EmploymentPreference2nd","4"
"Bergen County, New Jersey",-74.07701,40.9262762,"Philippines","EmploymentPreference3rdSkilled","71"
"Bergen County, New Jersey",-74.07701,40.9262762,"Philippines","FamilyPreference2nd","44"
"Bergen County, New Jersey",-74.07701,40.9262762,"India","FamilyPreference4th","92"
"Bergen County, New Jersey",-74.07701,40.9262762,"China, People's Republic","EmploymentPreference1st","25"
"Bergen County, New Jersey",-74.07701,40.9262762,"Hong Kong","RefugeeandAsyleeAdjustments","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Hong Kong","ImmediateRelativesChildren","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Hong Kong","FamilyPreference4th","8"
"Bergen County, New Jersey",-74.07701,40.9262762,"Hong Kong","FamilyPreference2nd","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"India","EmploymentPreference3rdSkilled","35"
"Bergen County, New Jersey",-74.07701,40.9262762,"Hong Kong","EmploymentPreference2nd","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Hong Kong","EmploymentPreference1st","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Philippines","FamilyPreference1st","7"
"Bergen County, New Jersey",-74.07701,40.9262762,"China, People's Republic","FamilyPreference2nd","15"
"Bergen County, New Jersey",-74.07701,40.9262762,"India","ImmediateRelativesChildren","4"
"Bergen County, New Jersey",-74.07701,40.9262762,"India","ImmediateRelativesParents","84"
"Bergen County, New Jersey",-74.07701,40.9262762,"China, People's Republic","EmploymentPreference2nd","24"
"Bergen County, New Jersey",-74.07701,40.9262762,"Malaysia","ImmediateRelativesChildren","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Malaysia","FamilyPreference1st","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Malaysia","EmploymentPreference3rdSkilled","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Nepal","ImmediateRelativesSpouses","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Nepal","EmploymentPreference3rdSkilled","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Philippines","ImmediateRelativesChildren","37"
"Bergen County, New Jersey",-74.07701,40.9262762,"Philippines","ImmediateRelativesParents","80"
"Bergen County, New Jersey",-74.07701,40.9262762,"Philippines","FamilyPreference4th","20"
"Bergen County, New Jersey",-74.07701,40.9262762,"India","RefugeeandAsyleeAdjustments","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"India","Other","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"China, People's Republic","EmploymentPreference5th","13"
"Bergen County, New Jersey",-74.07701,40.9262762,"China, People's Republic","EmploymentPreference3rdSkilled","18"
"Bergen County, New Jersey",-74.07701,40.9262762,"Malaysia","ImmediateRelativesSpouses","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Korea, South","ImmediateRelativesChildren","22"
"Bergen County, New Jersey",-74.07701,40.9262762,"Philippines","EmploymentPreference2nd","21"
"Bergen County, New Jersey",-74.07701,40.9262762,"Philippines","EmploymentPreference1st","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Singapore","Other","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Korea, South","FamilyPreference2nd","27"
"Bergen County, New Jersey",-74.07701,40.9262762,"Korea, South","FamilyPreference1st","6"
"Bergen County, New Jersey",-74.07701,40.9262762,"Korea, South","EmploymentPreference5th","14"
"Bergen County, New Jersey",-74.07701,40.9262762,"Korea, South","EmploymentPreference4th","25"
"Bergen County, New Jersey",-74.07701,40.9262762,"Philippines","FamilyPreference3rd","19"
"Bergen County, New Jersey",-74.07701,40.9262762,"China, People's Republic","ImmediateRelativesChildren","6"
"Bergen County, New Jersey",-74.07701,40.9262762,"India","ImmediateRelativesSpouses","76"
"Bergen County, New Jersey",-74.07701,40.9262762,"Macau","FamilyPreference4th","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Korea, South","ImmediateRelativesSpouses","232"
"Bergen County, New Jersey",-74.07701,40.9262762,"Thailand","ImmediateRelativesSpouses","10"
"Bergen County, New Jersey",-74.07701,40.9262762,"Thailand","ImmediateRelativesParents","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Thailand","EmploymentPreference3rdSkilled","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Thailand","DiversityProgram","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Vietnam","ImmediateRelativesSpouses","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Vietnam","FamilyPreference4th","4"
"Bergen County, New Jersey",-74.07701,40.9262762,"Nepal","DiversityProgram","8"
"Bergen County, New Jersey",-74.07701,40.9262762,"Pakistan","RefugeeandAsyleeAdjustments","4"
"Bergen County, New Jersey",-74.07701,40.9262762,"Korea, South","EmploymentPreference3rdUnskilled","18"
"Bergen County, New Jersey",-74.07701,40.9262762,"Korea, South","EmploymentPreference3rdSkilled","422"
"Bergen County, New Jersey",-74.07701,40.9262762,"China, People's Republic","ImmediateRelativesParents","37"
"Bergen County, New Jersey",-74.07701,40.9262762,"China, People's Republic","FamilyPreference4th","57"
"Bergen County, New Jersey",-74.07701,40.9262762,"Korea, South","DiversityProgram","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Pakistan","EmploymentPreference3rdUnskilled","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Bangladesh","FamilyPreference2nd","5"
"Bergen County, New Jersey",-74.07701,40.9262762,"Pakistan","EmploymentPreference3rdSkilled","4"
"Bergen County, New Jersey",-74.07701,40.9262762,"Pakistan","EmploymentPreference2nd","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Pakistan","EmploymentPreference1st","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Philippines","ImmediateRelativesSpouses","77"
"Bergen County, New Jersey",-74.07701,40.9262762,"Burma","DiversityProgram","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Cambodia","ImmediateRelativesParents","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"China, People's Republic","RefugeeandAsyleeAdjustments","46"
"Bergen County, New Jersey",-74.07701,40.9262762,"China, People's Republic","ImmediateRelativesSpouses","34"
"Bergen County, New Jersey",-74.07701,40.9262762,"Korea, South","EmploymentPreference2nd","139"
"Bergen County, New Jersey",-74.07701,40.9262762,"Korea, South","EmploymentPreference1st","117"
"Bergen County, New Jersey",-74.07701,40.9262762,"Korea, North","ImmediateRelativesParents","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Pakistan","FamilyPreference3rd","9"
"Bergen County, New Jersey",-74.07701,40.9262762,"Pakistan","FamilyPreference2nd","10"
"Bergen County, New Jersey",-74.07701,40.9262762,"Korea, South","ImmediateRelativesParents","61"
"Bergen County, New Jersey",-74.07701,40.9262762,"Korea, South","FamilyPreference4th","17"
"Bergen County, New Jersey",-74.07701,40.9262762,"Korea, South","FamilyPreference3rd","15"
"Bergen County, New Jersey",-74.07701,40.9262762,"Bangladesh","EmploymentPreference2nd","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Burma","EmploymentPreference2nd","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Japan","EmploymentPreference3rdUnskilled","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Vietnam","ImmediateRelativesParents","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Pakistan","ImmediateRelativesSpouses","22"
"Bergen County, New Jersey",-74.07701,40.9262762,"Japan","DiversityProgram","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Korea, North","ImmediateRelativesSpouses","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Pakistan","FamilyPreference4th","20"
"Bergen County, New Jersey",-74.07701,40.9262762,"Bangladesh","ImmediateRelativesSpouses","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Bangladesh","ImmediateRelativesChildren","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Bangladesh","FamilyPreference4th","51"
"Bergen County, New Jersey",-74.07701,40.9262762,"Bangladesh","FamilyPreference1st","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Bangladesh","EmploymentPreference3rdSkilled","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Indonesia","EmploymentPreference2nd","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Japan","ImmediateRelativesSpouses","20"
"Bergen County, New Jersey",-74.07701,40.9262762,"Japan","ImmediateRelativesParents","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Japan","EmploymentPreference3rdSkilled","27"
"Bergen County, New Jersey",-74.07701,40.9262762,"Japan","EmploymentPreference2nd","5"
"Bergen County, New Jersey",-74.07701,40.9262762,"Japan","EmploymentPreference1st","6"
"Bergen County, New Jersey",-74.07701,40.9262762,"Pakistan","ImmediateRelativesChildren","D"
"Bergen County, New Jersey",-74.07701,40.9262762,"Pakistan","ImmediateRelativesParents","18"
