"CountyState","lon","lat","MajorClassAdmission","Admissions","CountryofBirth","originlon","originlat","GEOID","level"
"New York County, New York",-73.9712488,40.7830603,"EmploymentPreference5th","5","Philippines",121.774017,12.879721,"36061","county"
"Merced County, California",-120.7120023,37.2009788,"Other","D","Philippines",121.774017,12.879721,"06047","county"
"Merced County, California",-120.7120023,37.2009788,"FamilyPreference2nd","D","Philippines",121.774017,12.879721,"06047","county"
"Merced County, California",-120.7120023,37.2009788,"ImmediateRelatives-Parents","4","Philippines",121.774017,12.879721,"06047","county"
"Merced County, California",-120.7120023,37.2009788,"FamilyPreference1st","D","Philippines",121.774017,12.879721,"06047","county"
"Hamilton County, Ohio",-84.564147,39.2355447,"FamilyPreference2nd","4","Philippines",121.774017,12.879721,"39061","county"
"DuPage County, Illinois",-88.0900762,41.8243831,"ImmediateRelatives-Parents","30","Philippines",121.774017,12.879721,"17043","county"
"Santa Barbara County, California",-119.6982057,34.4208321,"FamilyPreference3rd","D","Philippines",121.774017,12.879721,"06083","county"
"Orange County, California",-117.8311428,33.7174708,"ImmediateRelatives-Children","140","Philippines",121.774017,12.879721,"06059","county"
"Harris County, Texas",-95.3102505,29.7751825,"ImmediateRelatives-Parents","64","Philippines",121.774017,12.879721,"48201","county"
"Dallas County, Texas",-96.8350999,32.8024682,"ImmediateRelatives-Spouses","38","Philippines",121.774017,12.879721,"48113","county"
"Harris County, Texas",-95.3102505,29.7751825,"ImmediateRelatives-Children","30","Philippines",121.774017,12.879721,"48201","county"
"San Francisco County, California",-122.4194155,37.7749295,"ImmediateRelatives-Spouses","73","Philippines",121.774017,12.879721,"06075","county"
"San Francisco County, California",-122.4194155,37.7749295,"ImmediateRelatives-Parents","43","Philippines",121.774017,12.879721,"06075","county"
"New Haven County, Connecticut",-72.8042797,41.3266911,"FamilyPreference1st","D","Philippines",121.774017,12.879721,"09009","county"
"Santa Clara County, California",-121.8907041,37.3336581,"EmploymentPreference3rdSkilled","32","Philippines",121.774017,12.879721,"06085","county"
"Monmouth County, New Jersey",-74.123996,40.2589455,"FamilyPreference4th","14","Philippines",121.774017,12.879721,"34025","county"
"Monmouth County, New Jersey",-74.123996,40.2589455,"FamilyPreference2nd","13","Philippines",121.774017,12.879721,"34025","county"
"Union County, New Jersey",-74.2883536,40.6595001,"EmploymentPreference3rdUnskilled","D","Philippines",121.774017,12.879721,"34039","county"
"Allegheny County, Pennsylvania",-80.0087746,40.4450813,"ImmediateRelatives-Parents","4","Philippines",121.774017,12.879721,"42003","county"
"Broward County, Florida",-80.365865,26.190096,"DiversityProgram","D","Philippines",121.774017,12.879721,"12011","county"
"Union County, New Jersey",-74.2883536,40.6595001,"DiversityProgram","D","Philippines",121.774017,12.879721,"34039","county"
"Williamson County, Texas",NA,NA,"ImmediateRelatives-Parents","D","Philippines",121.774017,12.879721,"48491","county"
"Allegheny County, Pennsylvania",-80.0087746,40.4450813,"EmploymentPreference2nd","D","Philippines",121.774017,12.879721,"42003","county"
"San Mateo County, California",-122.4014193,37.4337342,"EmploymentPreference4th","13","Philippines",121.774017,12.879721,"06081","county"
"Denver County, Colorado",-104.990251,39.7392358,"ImmediateRelatives-Parents","D","Philippines",121.774017,12.879721,"08031","county"
"Brevard County, Florida",-80.7214417,28.263933,"EmploymentPreference2nd","6","Philippines",121.774017,12.879721,"12009","county"
"Denver County, Colorado",-104.990251,39.7392358,"FamilyPreference3rd","D","Philippines",121.774017,12.879721,"08031","county"
"Los Angeles County, California",-118.2436596,34.0522265,"EmploymentPreference3rdUnskilled","52","Philippines",121.774017,12.879721,"06037","county"
"Bexar County, Texas",-98.5721016,29.4200763,"ImmediateRelatives-Parents","35","Philippines",121.774017,12.879721,"48029","county"
"Stearns County, Minnesota",-94.5865603,45.5844792,"ImmediateRelatives-Children","D","Philippines",121.774017,12.879721,"27145","county"
"Los Angeles County, California",-118.2436596,34.0522265,"EmploymentPreference1st","12","Philippines",121.774017,12.879721,"06037","county"
"Lancaster County, Nebraska",-96.663812,40.8471492,"ImmediateRelatives-Children","4","Philippines",121.774017,12.879721,"31109","county"
"Philadelphia County, Pennsylvania",-75.1311874,40.0152766,"EmploymentPreference2nd","D","Philippines",121.774017,12.879721,"42101","county"
"Marin County, California",-122.7633036,38.083403,"FamilyPreference1st","D","Philippines",121.774017,12.879721,"06041","county"
"Hudson County, New Jersey",-74.0535126,40.7453199,"EmploymentPreference5th","D","Philippines",121.774017,12.879721,"34017","county"
"Jefferson County, Kentucky",-85.643487,38.1938097,"FamilyPreference4th","D","Philippines",121.774017,12.879721,"21111","county"
"Chester County, Pennsylvania",-75.8069082,40.0010204,"ImmediateRelatives-Parents","5","Philippines",121.774017,12.879721,"42029","county"
"Sacramento County, California",-121.3541631,38.47467,"FamilyPreference1st","31","Philippines",121.774017,12.879721,"06067","county"
"Hillsborough County, New Hampshire",-71.6673352,42.8334794,"ImmediateRelatives-Spouses","6","Philippines",121.774017,12.879721,"33011","county"
"Kings County, New York",-73.9441579,40.6781784,"FamilyPreference1st","9","Philippines",121.774017,12.879721,"36047","county"
"Hamilton County, Ohio",-84.564147,39.2355447,"FamilyPreference3rd","5","Philippines",121.774017,12.879721,"39061","county"
"Jefferson County, Kentucky",-85.643487,38.1938097,"EmploymentPreference3rdUnskilled","9","Philippines",121.774017,12.879721,"21111","county"
"New York County, New York",-73.9712488,40.7830603,"EmploymentPreference2nd","13","Philippines",121.774017,12.879721,"36061","county"
"New Castle County, Delaware",-75.667356,39.5392979,"FamilyPreference2nd","7","Philippines",121.774017,12.879721,"10003","county"
"Santa Barbara County, California",-119.6982057,34.4208321,"EmploymentPreference3rdUnskilled","D","Philippines",121.774017,12.879721,"06083","county"
"Brazoria County, Texas",-95.4777811,29.2131857,"ImmediateRelatives-Children","8","Philippines",121.774017,12.879721,"48039","county"
"Kern County, California",-118.8596804,35.4937274,"ImmediateRelatives-Spouses","55","Philippines",121.774017,12.879721,"06029","county"
"Durham County, North Carolina",-78.9031279,36.0221805,"EmploymentPreference2nd","D","Philippines",121.774017,12.879721,"37063","county"
"Shelby County, Tennessee",-89.9253233,35.1268552,"FamilyPreference2nd","5","Philippines",121.774017,12.879721,"47157","county"
"Washoe County, Nevada",-119.6035495,40.5608387,"FamilyPreference4th","38","Philippines",121.774017,12.879721,"32031","county"
"Tarrant County, Texas",-97.3516558,32.7732044,"EmploymentPreference2nd","11","Philippines",121.774017,12.879721,"48439","county"
"Cass County, North Dakota",-97.1215579,47.071168,"ImmediateRelatives-Parents","D","Philippines",121.774017,12.879721,"38017","county"
"Cass County, North Dakota",-97.1215579,47.071168,"ImmediateRelatives-Children","4","Philippines",121.774017,12.879721,"38017","county"
"Palm Beach County, Florida",-80.2767327,26.6514503,"EmploymentPreference3rdSkilled","77","Philippines",121.774017,12.879721,"12099","county"
"Bernalillo County, New Mexico",-106.6291304,35.0177854,"ImmediateRelatives-Children","7","Philippines",121.774017,12.879721,"35001","county"
"Bernalillo County, New Mexico",-106.6291304,35.0177854,"ImmediateRelatives-Parents","5","Philippines",121.774017,12.879721,"35001","county"
"Erie County, New York",-78.8661589,42.9023958,"EmploymentPreference3rdSkilled","4","Philippines",121.774017,12.879721,"36029","county"
"Providence County, Rhode Island",-71.4774291,41.8881582,"FamilyPreference4th","D","Philippines",121.774017,12.879721,"44007","county"
"Will County, Illinois",-88.0900762,41.5054724,"ImmediateRelatives-Spouses","20","Philippines",121.774017,12.879721,"17197","county"
"Will County, Illinois",-88.0900762,41.5054724,"ImmediateRelatives-Parents","22","Philippines",121.774017,12.879721,"17197","county"
"Spokane County, Washington",-117.4225481,47.658693,"ImmediateRelatives-Spouses","15","Philippines",121.774017,12.879721,"53063","county"
"Kent County, Michigan",-85.520024,43.0097027,"ImmediateRelatives-Children","5","Philippines",121.774017,12.879721,"26081","county"
"Onondaga County, New York",-76.1783739,43.026819,"FamilyPreference2nd","4","Philippines",121.774017,12.879721,"36067","county"
"Yolo County, California",-121.9017954,38.7646021,"EmploymentPreference3rdSkilled","D","Philippines",121.774017,12.879721,"06113","county"
"St. Lucie County, Florida",-80.543845,27.3225563,"ImmediateRelatives-Spouses","19","Philippines",121.774017,12.879721,"12111","county"
"St. Lucie County, Florida",-80.543845,27.3225563,"FamilyPreference1st","D","Philippines",121.774017,12.879721,"12111","county"
"King County, Washington",-121.9836029,47.5480339,"EmploymentPreference1st","D","Philippines",121.774017,12.879721,"53033","county"
"Fort Bend County, Texas",-95.8142885,29.5692614,"FamilyPreference2nd","13","Philippines",121.774017,12.879721,"48157","county"
"Fort Bend County, Texas",-95.8142885,29.5692614,"EmploymentPreference3rdSkilled","55","Philippines",121.774017,12.879721,"48157","county"
"Delaware County, Pennsylvania",-75.3878525,39.907793,"ImmediateRelatives-Parents","D","Philippines",121.774017,12.879721,"42045","county"
"Delaware County, Pennsylvania",-75.3878525,39.907793,"FamilyPreference2nd","11","Philippines",121.774017,12.879721,"42045","county"
"Bergen County, New Jersey",-74.07701,40.9262762,"FamilyPreference4th","14","Philippines",121.774017,12.879721,"34003","county"
"Montgomery County, Maryland",-77.2405153,39.1547426,"FamilyPreference2nd","42","Philippines",121.774017,12.879721,"24031","county"
"Tulare County, California",-118.8596804,36.1341739,"EmploymentPreference2nd","4","Philippines",121.774017,12.879721,"06107","county"
"Hennepin County, Minnesota",-93.5094574,45.0208911,"ImmediateRelatives-Children","8","Philippines",121.774017,12.879721,"27053","county"
"Bronx County, New York",-73.8648268,40.8447819,"EmploymentPreference5th","D","Philippines",121.774017,12.879721,"36005","county"
"Sacramento County, California",-121.3541631,38.47467,"FamilyPreference2nd","95","Philippines",121.774017,12.879721,"06067","county"
"Imperial County, California",-115.4733554,33.0113694,"EmploymentPreference3rdSkilled","4","Philippines",121.774017,12.879721,"06025","county"
"Berks County, Pennsylvania",-75.9927652,40.3451566,"FamilyPreference2nd","D","Philippines",121.774017,12.879721,"42011","county"
"Pinellas County, Florida",-82.7778579,27.876394,"ImmediateRelatives-Spouses","58","Philippines",121.774017,12.879721,"12103","county"
"Sacramento County, California",-121.3541631,38.47467,"FamilyPreference3rd","18","Philippines",121.774017,12.879721,"06067","county"
"Hennepin County, Minnesota",-93.5094574,45.0208911,"EmploymentPreference3rdSkilled","14","Philippines",121.774017,12.879721,"27053","county"
"Pinellas County, Florida",-82.7778579,27.876394,"ImmediateRelatives-Parents","14","Philippines",121.774017,12.879721,"12103","county"
"Durham County, North Carolina",-78.9031279,36.0221805,"EmploymentPreference3rdSkilled","D","Philippines",121.774017,12.879721,"37063","county"
"Orange County, New York",-74.3118212,41.3911653,"EmploymentPreference3rdSkilled","5","Philippines",121.774017,12.879721,"36071","county"
"Jefferson County, Kentucky",-85.643487,38.1938097,"EmploymentPreference2nd","D","Philippines",121.774017,12.879721,"21111","county"
"Sarasota County, Florida",-82.345189,27.1995986,"FamilyPreference3rd","D","Philippines",121.774017,12.879721,"12115","county"
"Bucks County, Pennsylvania",-75.2479061,40.4107964,"FamilyPreference4th","D","Philippines",121.774017,12.879721,"42017","county"
"Essex County, New Jersey",-74.2648829,40.7947466,"FamilyPreference1st","D","Philippines",121.774017,12.879721,"34013","county"
"Collin County, Texas",-96.4929797,33.1795213,"ImmediateRelatives-Parents","12","Philippines",121.774017,12.879721,"48085","county"
"Montgomery County, Pennsylvania",-75.3878525,40.2290075,"EmploymentPreference2nd","D","Philippines",121.774017,12.879721,"42091","county"
"Ingham County, Michigan",-84.3542049,42.6468943,"ImmediateRelatives-Spouses","D","Philippines",121.774017,12.879721,"26065","county"
"Essex County, New Jersey",-74.2648829,40.7947466,"EmploymentPreference1st","5","Philippines",121.774017,12.879721,"34013","county"
"Duval County, Florida",-81.6035062,30.3500511,"EmploymentPreference3rdSkilled","8","Philippines",121.774017,12.879721,"12031","county"
"Orange County, California",-117.8311428,33.7174708,"EmploymentPreference4th","4","Philippines",121.774017,12.879721,"06059","county"
"Collin County, Texas",-96.4929797,33.1795213,"EmploymentPreference2nd","10","Philippines",121.774017,12.879721,"48085","county"
"Camden County, New Jersey",-75.0143824,39.8592439,"ImmediateRelatives-Parents","10","Philippines",121.774017,12.879721,"34007","county"
"Orange County, California",-117.8311428,33.7174708,"EmploymentPreference3rdSkilled","211","Philippines",121.774017,12.879721,"06059","county"
"Orange County, California",-117.8311428,33.7174708,"EmploymentPreference3rdUnskilled","5","Philippines",121.774017,12.879721,"06059","county"
"DeKalb County, Georgia",-84.2278796,33.7956441,"EmploymentPreference3rdSkilled","9","Philippines",121.774017,12.879721,"13089","county"
"Camden County, New Jersey",-75.0143824,39.8592439,"EmploymentPreference3rdSkilled","8","Philippines",121.774017,12.879721,"34007","county"
"Orange County, Florida",-81.2518833,28.4844995,"ImmediateRelatives-Spouses","31","Philippines",121.774017,12.879721,"12095","county"
"Camden County, New Jersey",-75.0143824,39.8592439,"EmploymentPreference2nd","D","Philippines",121.774017,12.879721,"34007","county"
"El Paso County, Texas",-106.2051484,31.8039824,"ImmediateRelatives-Parents","8","Philippines",121.774017,12.879721,"48141","county"
"Suffolk County, New York",-72.6151169,40.9848784,"ImmediateRelatives-Spouses","39","Philippines",121.774017,12.879721,"36103","county"
"Suffolk County, New York",-72.6151169,40.9848784,"ImmediateRelatives-Children","15","Philippines",121.774017,12.879721,"36103","county"
"Morris County, New Jersey",-74.5463282,40.8336038,"FamilyPreference4th","4","Philippines",121.774017,12.879721,"34027","county"
"Worcester County, Massachusetts",-71.8571331,42.4096528,"EmploymentPreference2nd","D","Philippines",121.774017,12.879721,"25027","county"
"Morris County, New Jersey",-74.5463282,40.8336038,"FamilyPreference3rd","10","Philippines",121.774017,12.879721,"34027","county"
"Tulare County, California",-118.8596804,36.1341739,"FamilyPreference1st","D","Philippines",121.774017,12.879721,"06107","county"
"Tulare County, California",-118.8596804,36.1341739,"FamilyPreference2nd","35","Philippines",121.774017,12.879721,"06107","county"
"San Bernardino County, California",-116.419389,34.9592083,"ImmediateRelatives-Spouses","141","Philippines",121.774017,12.879721,"06071","county"
"Fresno County, California",-119.2320784,36.9858984,"FamilyPreference3rd","7","Philippines",121.774017,12.879721,"06019","county"
"Fairfax County, Virginia",-77.2405153,38.9085472,"Other","12","Philippines",121.774017,12.879721,"51059","county"
"Snohomish County, Washington",-121.8339472,48.0329979,"ImmediateRelatives-Children","22","Philippines",121.774017,12.879721,"53061","county"
"Berks County, Pennsylvania",-75.9927652,40.3451566,"ImmediateRelatives-Children","D","Philippines",121.774017,12.879721,"42011","county"
"Hillsborough County, New Hampshire",-71.6673352,42.8334794,"ImmediateRelatives-Children","D","Philippines",121.774017,12.879721,"33011","county"
"San Bernardino County, California",-116.419389,34.9592083,"EmploymentPreference3rdUnskilled","4","Philippines",121.774017,12.879721,"06071","county"
"Hillsborough County, New Hampshire",-71.6673352,42.8334794,"EmploymentPreference3rdSkilled","4","Philippines",121.774017,12.879721,"33011","county"
"New Castle County, Delaware",-75.667356,39.5392979,"ImmediateRelatives-Spouses","6","Philippines",121.774017,12.879721,"10003","county"
"DuPage County, Illinois",-88.0900762,41.8243831,"FamilyPreference4th","34","Philippines",121.774017,12.879721,"17043","county"
"New York County, New York",-73.9712488,40.7830603,"EmploymentPreference3rdSkilled","34","Philippines",121.774017,12.879721,"36061","county"
"Yuma County, Arizona",-113.9536466,32.6527533,"EmploymentPreference2nd","D","Philippines",121.774017,12.879721,"04027","county"
"Montgomery County, Pennsylvania",-75.3878525,40.2290075,"FamilyPreference4th","D","Philippines",121.774017,12.879721,"42091","county"
"Dallas County, Texas",-96.8350999,32.8024682,"EmploymentPreference4th","4","Philippines",121.774017,12.879721,"48113","county"
"Pinellas County, Florida",-82.7778579,27.876394,"FamilyPreference1st","D","Philippines",121.774017,12.879721,"12103","county"
"Pinellas County, Florida",-82.7778579,27.876394,"EmploymentPreference3rdSkilled","19","Philippines",121.774017,12.879721,"12103","county"
"Union County, New Jersey",-74.2883536,40.6595001,"ImmediateRelatives-Children","9","Philippines",121.774017,12.879721,"34039","county"
"Monmouth County, New Jersey",-74.123996,40.2589455,"ImmediateRelatives-Spouses","10","Philippines",121.774017,12.879721,"34025","county"
"Santa Clara County, California",-121.8907041,37.3336581,"EmploymentPreference2nd","30","Philippines",121.774017,12.879721,"06085","county"
"San Mateo County, California",-122.4014193,37.4337342,"ImmediateRelatives-Spouses","150","Philippines",121.774017,12.879721,"06081","county"
"Hartford County, Connecticut",-72.8042797,41.7924343,"ImmediateRelatives-Children","5","Philippines",121.774017,12.879721,"09003","county"
"Broward County, Florida",-80.365865,26.190096,"FamilyPreference4th","25","Philippines",121.774017,12.879721,"12011","county"
"Lee County, Florida",-81.9534815,26.6630286,"FamilyPreference1st","4","Philippines",121.774017,12.879721,"12071","county"
"Broward County, Florida",-80.365865,26.190096,"EmploymentPreference2nd","41","Philippines",121.774017,12.879721,"12011","county"
"Brevard County, Florida",-80.7214417,28.263933,"ImmediateRelatives-Children","12","Philippines",121.774017,12.879721,"12009","county"
"Los Angeles County, California",-118.2436596,34.0522265,"FamilyPreference4th","288","Philippines",121.774017,12.879721,"06037","county"
"Rockland County, New York",-73.9830029,41.1489458,"EmploymentPreference2nd","4","Philippines",121.774017,12.879721,"36087","county"
"San Mateo County, California",-122.4014193,37.4337342,"FamilyPreference1st","58","Philippines",121.774017,12.879721,"06081","county"
"Williamson County, Texas",NA,NA,"EmploymentPreference3rdSkilled","12","Philippines",121.774017,12.879721,"48491","county"
"Ventura County, California",-119.1390642,34.3704884,"FamilyPreference4th","23","Philippines",121.774017,12.879721,"06111","county"
"Los Angeles County, California",-118.2436596,34.0522265,"FamilyPreference3rd","182","Philippines",121.774017,12.879721,"06037","county"
"Los Angeles County, California",-118.2436596,34.0522265,"FamilyPreference1st","195","Philippines",121.774017,12.879721,"06037","county"
"Clark County, Nevada",-115.094045,36.0795613,"FamilyPreference4th","122","Philippines",121.774017,12.879721,"32003","county"
"Honolulu County, Hawaii",-157.8584319,21.3069857,"FamilyPreference3rd","76","Philippines",121.774017,12.879721,"15003","county"
"Los Angeles County, California",-118.2436596,34.0522265,"EmploymentPreference2nd","121","Philippines",121.774017,12.879721,"06037","county"
"Oakland County, Michigan",-83.336188,42.5921924,"ImmediateRelatives-Spouses","29","Philippines",121.774017,12.879721,"26125","county"
"Oakland County, Michigan",-83.336188,42.5921924,"FamilyPreference4th","D","Philippines",121.774017,12.879721,"26125","county"
"Oakland County, Michigan",-83.336188,42.5921924,"EmploymentPreference2nd","9","Philippines",121.774017,12.879721,"26125","county"
"Oakland County, Michigan",-83.336188,42.5921924,"FamilyPreference2nd","8","Philippines",121.774017,12.879721,"26125","county"
"Tulare County, California",-118.8596804,36.1341739,"EmploymentPreference3rdSkilled","5","Philippines",121.774017,12.879721,"06107","county"
"Stanislaus County, California",-120.9876321,37.5090711,"FamilyPreference4th","D","Philippines",121.774017,12.879721,"06099","county"
"Bronx County, New York",-73.8648268,40.8447819,"FamilyPreference1st","D","Philippines",121.774017,12.879721,"36005","county"
"Arapahoe County, Colorado",-104.332644,39.62031,"ImmediateRelatives-Parents","7","Philippines",121.774017,12.879721,"08005","county"
"Snohomish County, Washington",-121.8339472,48.0329979,"EmploymentPreference3rdUnskilled","D","Philippines",121.774017,12.879721,"53061","county"
"Arapahoe County, Colorado",-104.332644,39.62031,"FamilyPreference2nd","D","Philippines",121.774017,12.879721,"08005","county"
"Alameda County, California",-121.7195459,37.6016892,"FamilyPreference2nd","270","Philippines",121.774017,12.879721,"06001","county"
"Davidson County, Tennessee",-86.8220341,36.1342563,"EmploymentPreference3rdSkilled","166","Philippines",121.774017,12.879721,"47037","county"
"Santa Clara County, California",-121.8907041,37.3336581,"ImmediateRelatives-Children","114","Philippines",121.774017,12.879721,"06085","county"
"Davidson County, Tennessee",-86.8220341,36.1342563,"FamilyPreference4th","D","Philippines",121.774017,12.879721,"47037","county"
"Middlesex County, New Jersey",-74.3587473,40.4111363,"RefugeeandAsyleeAdjustments","D","Philippines",121.774017,12.879721,"34023","county"
"Alameda County, California",-121.7195459,37.6016892,"EmploymentPreference3rdSkilled","27","Philippines",121.774017,12.879721,"06001","county"
"Hillsborough County, New Hampshire",-71.6673352,42.8334794,"FamilyPreference3rd","4","Philippines",121.774017,12.879721,"33011","county"
"New Castle County, Delaware",-75.667356,39.5392979,"EmploymentPreference2nd","5","Philippines",121.774017,12.879721,"10003","county"
"New Castle County, Delaware",-75.667356,39.5392979,"ImmediateRelatives-Parents","6","Philippines",121.774017,12.879721,"10003","county"
"DuPage County, Illinois",-88.0900762,41.8243831,"FamilyPreference2nd","27","Philippines",121.774017,12.879721,"17043","county"
"Norfolk County, Massachusetts",-71.1448516,42.17668,"EmploymentPreference3rdSkilled","D","Philippines",121.774017,12.879721,"25021","county"
"Palm Beach County, Florida",-80.2767327,26.6514503,"FamilyPreference2nd","5","Philippines",121.774017,12.879721,"12099","county"
"Palm Beach County, Florida",-80.2767327,26.6514503,"EmploymentPreference3rdUnskilled","D","Philippines",121.774017,12.879721,"12099","county"
"Palm Beach County, Florida",-80.2767327,26.6514503,"EmploymentPreference2nd","49","Philippines",121.774017,12.879721,"12099","county"
"Cook County, Illinois",-87.697554,41.7376587,"FamilyPreference1st","42","Philippines",121.774017,12.879721,"17031","county"
"Travis County, Texas",-97.6982272,30.2097015,"EmploymentPreference3rdSkilled","4","Philippines",121.774017,12.879721,"48453","county"
"Miami-Dade County, Florida",-80.6326916,25.5516034,"EmploymentPreference2nd","D","Philippines",121.774017,12.879721,"12086","county"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"ImmediateRelatives-Parents","5","Philippines",121.774017,12.879721,"42043","county"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"FamilyPreference4th","D","Philippines",121.774017,12.879721,"42043","county"
"Tulsa County, Oklahoma",-95.940971,36.1593471,"ImmediateRelatives-Children","4","Philippines",121.774017,12.879721,"40143","county"
"Johnson County, Kansas",-94.8520636,38.845412,"FamilyPreference4th","10","Philippines",121.774017,12.879721,"20091","county"
"Kent County, Michigan",-85.520024,43.0097027,"ImmediateRelatives-Spouses","14","Philippines",121.774017,12.879721,"26081","county"
"Somerset County, New Jersey",-74.6400432,40.5292099,"ImmediateRelatives-Parents","4","Philippines",121.774017,12.879721,"34035","county"
"Yolo County, California",-121.9017954,38.7646021,"FamilyPreference2nd","8","Philippines",121.774017,12.879721,"06113","county"
"Onondaga County, New York",-76.1783739,43.026819,"ImmediateRelatives-Parents","D","Philippines",121.774017,12.879721,"36067","county"
"Johnson County, Kansas",-94.8520636,38.845412,"FamilyPreference2nd","5","Philippines",121.774017,12.879721,"20091","county"
"Riverside County, California",-117.3961192,33.9532966,"ImmediateRelatives-Parents","142","Philippines",121.774017,12.879721,"06065","county"
"Riverside County, California",-117.3961192,33.9532966,"FamilyPreference2nd","146","Philippines",121.774017,12.879721,"06065","county"
"Cobb County, Georgia",-84.564147,33.8999297,"ImmediateRelatives-Parents","D","Philippines",121.774017,12.879721,"13067","county"
"Mercer County, New Jersey",-74.7337069,40.3028533,"FamilyPreference4th","4","Philippines",121.774017,12.879721,"34021","county"
"Delaware County, Pennsylvania",-75.3878525,39.907793,"ImmediateRelatives-Spouses","6","Philippines",121.774017,12.879721,"42045","county"
"Delaware County, Pennsylvania",-75.3878525,39.907793,"ImmediateRelatives-Children","D","Philippines",121.774017,12.879721,"42045","county"
"Fresno County, California",-119.2320784,36.9858984,"ImmediateRelatives-Parents","29","Philippines",121.774017,12.879721,"06019","county"
"Bronx County, New York",-73.8648268,40.8447819,"ImmediateRelatives-Spouses","29","Philippines",121.774017,12.879721,"36005","county"
"Queens County, New York",-73.7948516,40.7282239,"ImmediateRelatives-Children","70","Philippines",121.774017,12.879721,"36081","county"
"Snohomish County, Washington",-121.8339472,48.0329979,"ImmediateRelatives-Spouses","45","Philippines",121.774017,12.879721,"53061","county"
"Hennepin County, Minnesota",-93.5094574,45.0208911,"FamilyPreference4th","6","Philippines",121.774017,12.879721,"27053","county"
"Jefferson County, Kentucky",-85.643487,38.1938097,"FamilyPreference2nd","4","Philippines",121.774017,12.879721,"21111","county"
"Shelby County, Tennessee",-89.9253233,35.1268552,"ImmediateRelatives-Children","D","Philippines",121.774017,12.879721,"47157","county"
"Snohomish County, Washington",-121.8339472,48.0329979,"EmploymentPreference3rdSkilled","5","Philippines",121.774017,12.879721,"53061","county"
"Snohomish County, Washington",-121.8339472,48.0329979,"EmploymentPreference2nd","9","Philippines",121.774017,12.879721,"53061","county"
"Polk County, Iowa",-93.5003454,41.6278423,"ImmediateRelatives-Parents","D","Philippines",121.774017,12.879721,"19153","county"
"Merced County, California",-120.7120023,37.2009788,"FamilyPreference4th","D","Philippines",121.774017,12.879721,"06047","county"
"San Bernardino County, California",-116.419389,34.9592083,"EmploymentPreference3rdSkilled","20","Philippines",121.774017,12.879721,"06071","county"
"Hillsborough County, New Hampshire",-71.6673352,42.8334794,"EmploymentPreference2nd","D","Philippines",121.774017,12.879721,"33011","county"
"Orange County, California",-117.8311428,33.7174708,"Other","6","Philippines",121.774017,12.879721,"06059","county"
"Orange County, California",-117.8311428,33.7174708,"ImmediateRelatives-Spouses","240","Philippines",121.774017,12.879721,"06059","county"
"Henrico County, Virginia",-77.3324425,37.5059332,"ImmediateRelatives-Spouses","4","Philippines",121.774017,12.879721,"51087","county"
"Seminole County, Florida",-81.2078164,28.7131688,"EmploymentPreference1st","7","Philippines",121.774017,12.879721,"12117","county"
"Henrico County, Virginia",-77.3324425,37.5059332,"ImmediateRelatives-Parents","D","Philippines",121.774017,12.879721,"51087","county"
"Bristol County, Massachusetts",-71.1448516,41.7938406,"FamilyPreference3rd","D","Philippines",121.774017,12.879721,"25005","county"
"Sarasota County, Florida",-82.345189,27.1995986,"FamilyPreference2nd","D","Philippines",121.774017,12.879721,"12115","county"
"Osceola County, Florida",-81.0754657,28.1019838,"FamilyPreference1st","D","Philippines",121.774017,12.879721,"12097","county"
"Orange County, California",-117.8311428,33.7174708,"FamilyPreference1st","51","Philippines",121.774017,12.879721,"06059","county"
"Arlington County, Virginia",-77.0909809,38.8816208,"ImmediateRelatives-Spouses","11","Philippines",121.774017,12.879721,"51013","county"
"Camden County, New Jersey",-75.0143824,39.8592439,"ImmediateRelatives-Spouses","15","Philippines",121.774017,12.879721,"34007","county"
"Luzerne County, Pennsylvania",-75.9927652,41.1404353,"ImmediateRelatives-Spouses","D","Philippines",121.774017,12.879721,"42079","county"
"DeKalb County, Georgia",-84.2278796,33.7956441,"ImmediateRelatives-Parents","D","Philippines",121.774017,12.879721,"13089","county"
"Camden County, New Jersey",-75.0143824,39.8592439,"FamilyPreference3rd","4","Philippines",121.774017,12.879721,"34007","county"
"Chatham County, Georgia",-81.1196075,31.9994194,"ImmediateRelatives-Spouses","10","Philippines",121.774017,12.879721,"13051","county"
"Orange County, Florida",-81.2518833,28.4844995,"Other","8","Philippines",121.774017,12.879721,"12095","county"
"Wake County, North Carolina",-78.5660852,35.8031909,"ImmediateRelatives-Children","7","Philippines",121.774017,12.879721,"37183","county"
"Clark County, Washington",-122.5194378,45.7466471,"FamilyPreference4th","6","Philippines",121.774017,12.879721,"53011","county"
"Clark County, Washington",-122.5194378,45.7466471,"FamilyPreference3rd","D","Philippines",121.774017,12.879721,"53011","county"
"Clark County, Washington",-122.5194378,45.7466471,"FamilyPreference2nd","9","Philippines",121.774017,12.879721,"53011","county"
"Clark County, Washington",-122.5194378,45.7466471,"FamilyPreference1st","D","Philippines",121.774017,12.879721,"53011","county"
"Morris County, New Jersey",-74.5463282,40.8336038,"ImmediateRelatives-Parents","8","Philippines",121.774017,12.879721,"34027","county"
"Dakota County, Minnesota",-93.1779659,44.731554,"ImmediateRelatives-Spouses","13","Philippines",121.774017,12.879721,"27037","county"
