"CountyState","lon","lat","CountryofBirth","MajorClassAdmission","Admissions"
"Lee County, Florida",-81.9534815,26.6630286,"Philippines","FamilyPreference1st","4"
"Lee County, Florida",-81.9534815,26.6630286,"Philippines","FamilyPreference3rd","D"
"Lee County, Florida",-81.9534815,26.6630286,"Philippines","EmploymentPreference3rdSkilled","D"
"Lee County, Florida",-81.9534815,26.6630286,"Philippines","ImmediateRelativesSpouses","18"
"Lee County, Florida",-81.9534815,26.6630286,"Philippines","EmploymentPreference2nd","D"
"Lee County, Florida",-81.9534815,26.6630286,"Taiwan","ImmediateRelativesSpouses","D"
"Lee County, Florida",-81.9534815,26.6630286,"Thailand","ImmediateRelativesSpouses","4"
"Lee County, Florida",-81.9534815,26.6630286,"Thailand","ImmediateRelativesChildren","D"
"Lee County, Florida",-81.9534815,26.6630286,"Thailand","FamilyPreference1st","D"
"Lee County, Florida",-81.9534815,26.6630286,"Thailand","FamilyPreference4th","D"
"Lee County, Florida",-81.9534815,26.6630286,"Vietnam","ImmediateRelativesChildren","D"
"Lee County, Florida",-81.9534815,26.6630286,"Vietnam","ImmediateRelativesSpouses","5"
"Lee County, Florida",-81.9534815,26.6630286,"Vietnam","FamilyPreference4th","13"
"Lee County, Florida",-81.9534815,26.6630286,"Vietnam","ImmediateRelativesParents","9"
"Lee County, Florida",-81.9534815,26.6630286,"Vietnam","FamilyPreference2nd","8"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Bangladesh","ImmediateRelativesSpouses","D"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Bangladesh","ImmediateRelativesParents","D"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Bangladesh","FamilyPreference2nd","D"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Burma","RefugeeandAsyleeAdjustments","9"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Burma","FamilyPreference2nd","D"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"China, People's Republic","RefugeeandAsyleeAdjustments","D"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"China, People's Republic","ImmediateRelativesSpouses","6"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"China, People's Republic","ImmediateRelativesChildren","D"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"China, People's Republic","ImmediateRelativesParents","4"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"China, People's Republic","FamilyPreference4th","8"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"China, People's Republic","EmploymentPreference3rdSkilled","4"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"China, People's Republic","EmploymentPreference2nd","D"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"China, People's Republic","EmploymentPreference1st","7"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Hong Kong","FamilyPreference4th","D"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"India","ImmediateRelativesSpouses","5"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"India","ImmediateRelativesParents","8"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"India","FamilyPreference4th","4"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"India","FamilyPreference2nd","5"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"India","FamilyPreference1st","D"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"India","EmploymentPreference3rdUnskilled","D"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"India","EmploymentPreference3rdSkilled","17"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"India","EmploymentPreference2nd","4"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"India","EmploymentPreference1st","16"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Japan","ImmediateRelativesSpouses","D"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Malaysia","RefugeeandAsyleeAdjustments","5"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Malaysia","ImmediateRelativesSpouses","D"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Malaysia","EmploymentPreference1st","D"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Nepal","ImmediateRelativesChildren","D"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Pakistan","ImmediateRelativesSpouses","D"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Pakistan","ImmediateRelativesParents","4"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Pakistan","EmploymentPreference5th","D"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Pakistan","EmploymentPreference2nd","D"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Philippines","ImmediateRelativesSpouses","9"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Philippines","ImmediateRelativesChildren","D"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Philippines","ImmediateRelativesParents","D"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Philippines","FamilyPreference2nd","D"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Singapore","ImmediateRelativesSpouses","D"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Taiwan","ImmediateRelativesSpouses","D"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Taiwan","EmploymentPreference2nd","D"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Vietnam","ImmediateRelativesSpouses","6"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Vietnam","ImmediateRelativesChildren","D"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Vietnam","ImmediateRelativesParents","4"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Vietnam","FamilyPreference4th","4"
"Lehigh County, Pennsylvania",-75.5742467,40.6519679,"Vietnam","FamilyPreference3rd","4"
"Los Angeles County, California",-118.2436596,34.0522265,"Bangladesh","RefugeeandAsyleeAdjustments","6"
"Los Angeles County, California",-118.2436596,34.0522265,"Bangladesh","Other","8"
"Los Angeles County, California",-118.2436596,34.0522265,"Bangladesh","ImmediateRelativesSpouses","77"
"Los Angeles County, California",-118.2436596,34.0522265,"Bangladesh","ImmediateRelativesChildren","10"
"Los Angeles County, California",-118.2436596,34.0522265,"Bangladesh","ImmediateRelativesParents","139"
"Los Angeles County, California",-118.2436596,34.0522265,"Bangladesh","FamilyPreference4th","172"
"Los Angeles County, California",-118.2436596,34.0522265,"Bangladesh","FamilyPreference3rd","15"
"Los Angeles County, California",-118.2436596,34.0522265,"Bangladesh","FamilyPreference2nd","32"
"Los Angeles County, California",-118.2436596,34.0522265,"Bangladesh","FamilyPreference1st","4"
"Los Angeles County, California",-118.2436596,34.0522265,"Bangladesh","EmploymentPreference5th","4"
"Los Angeles County, California",-118.2436596,34.0522265,"Bangladesh","EmploymentPreference4th","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Bangladesh","EmploymentPreference3rdSkilled","12"
"Los Angeles County, California",-118.2436596,34.0522265,"Bangladesh","EmploymentPreference2nd","4"
"Los Angeles County, California",-118.2436596,34.0522265,"Bangladesh","EmploymentPreference1st","4"
"Los Angeles County, California",-118.2436596,34.0522265,"Brunei","ImmediateRelativesSpouses","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Brunei","EmploymentPreference3rdSkilled","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Burma","RefugeeandAsyleeAdjustments","23"
"Los Angeles County, California",-118.2436596,34.0522265,"Burma","ImmediateRelativesSpouses","7"
"Los Angeles County, California",-118.2436596,34.0522265,"Burma","ImmediateRelativesParents","34"
"Los Angeles County, California",-118.2436596,34.0522265,"Burma","FamilyPreference4th","62"
"Los Angeles County, California",-118.2436596,34.0522265,"Burma","FamilyPreference3rd","17"
"Los Angeles County, California",-118.2436596,34.0522265,"Burma","FamilyPreference2nd","7"
"Los Angeles County, California",-118.2436596,34.0522265,"Burma","FamilyPreference1st","6"
"Los Angeles County, California",-118.2436596,34.0522265,"Burma","EmploymentPreference3rdSkilled","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Burma","DiversityProgram","15"
"Los Angeles County, California",-118.2436596,34.0522265,"Cambodia","RefugeeandAsyleeAdjustments","8"
"Los Angeles County, California",-118.2436596,34.0522265,"Cambodia","ImmediateRelativesSpouses","106"
"Los Angeles County, California",-118.2436596,34.0522265,"Cambodia","ImmediateRelativesChildren","25"
"Los Angeles County, California",-118.2436596,34.0522265,"Cambodia","ImmediateRelativesParents","143"
"Los Angeles County, California",-118.2436596,34.0522265,"Cambodia","FamilyPreference4th","14"
"Los Angeles County, California",-118.2436596,34.0522265,"Cambodia","FamilyPreference3rd","7"
"Los Angeles County, California",-118.2436596,34.0522265,"Cambodia","FamilyPreference2nd","41"
"Los Angeles County, California",-118.2436596,34.0522265,"Cambodia","FamilyPreference1st","19"
"Los Angeles County, California",-118.2436596,34.0522265,"Cambodia","EmploymentPreference5th","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Cambodia","EmploymentPreference4th","5"
"Los Angeles County, California",-118.2436596,34.0522265,"Cambodia","EmploymentPreference2nd","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Cambodia","DiversityProgram","7"
"Los Angeles County, California",-118.2436596,34.0522265,"China, People's Republic","RefugeeandAsyleeAdjustments","1550"
"Los Angeles County, California",-118.2436596,34.0522265,"China, People's Republic","Other","D"
"Los Angeles County, California",-118.2436596,34.0522265,"China, People's Republic","ImmediateRelativesSpouses","983"
"Los Angeles County, California",-118.2436596,34.0522265,"China, People's Republic","ImmediateRelativesChildren","211"
"Los Angeles County, California",-118.2436596,34.0522265,"China, People's Republic","ImmediateRelativesParents","961"
"Los Angeles County, California",-118.2436596,34.0522265,"China, People's Republic","FamilyPreference4th","599"
"Los Angeles County, California",-118.2436596,34.0522265,"China, People's Republic","FamilyPreference3rd","129"
"Los Angeles County, California",-118.2436596,34.0522265,"China, People's Republic","FamilyPreference2nd","446"
"Los Angeles County, California",-118.2436596,34.0522265,"China, People's Republic","FamilyPreference1st","75"
"Los Angeles County, California",-118.2436596,34.0522265,"China, People's Republic","EmploymentPreference5th","1089"
"Los Angeles County, California",-118.2436596,34.0522265,"China, People's Republic","EmploymentPreference4th","9"
"Los Angeles County, California",-118.2436596,34.0522265,"China, People's Republic","EmploymentPreference3rdUnskilled","8"
"Los Angeles County, California",-118.2436596,34.0522265,"China, People's Republic","EmploymentPreference3rdSkilled","132"
"Los Angeles County, California",-118.2436596,34.0522265,"China, People's Republic","EmploymentPreference2nd","101"
"Los Angeles County, California",-118.2436596,34.0522265,"China, People's Republic","EmploymentPreference1st","791"
"Los Angeles County, California",-118.2436596,34.0522265,"Hong Kong","EmploymentPreference2nd","6"
"Los Angeles County, California",-118.2436596,34.0522265,"Hong Kong","EmploymentPreference4th","6"
"Los Angeles County, California",-118.2436596,34.0522265,"Hong Kong","EmploymentPreference5th","60"
"Los Angeles County, California",-118.2436596,34.0522265,"Hong Kong","EmploymentPreference1st","9"
"Los Angeles County, California",-118.2436596,34.0522265,"Hong Kong","DiversityProgram","5"
"Los Angeles County, California",-118.2436596,34.0522265,"Hong Kong","EmploymentPreference3rdSkilled","13"
"Los Angeles County, California",-118.2436596,34.0522265,"Hong Kong","FamilyPreference4th","66"
"Los Angeles County, California",-118.2436596,34.0522265,"Hong Kong","FamilyPreference2nd","10"
"Los Angeles County, California",-118.2436596,34.0522265,"Hong Kong","ImmediateRelativesSpouses","44"
"Los Angeles County, California",-118.2436596,34.0522265,"Hong Kong","ImmediateRelativesChildren","7"
"Los Angeles County, California",-118.2436596,34.0522265,"Hong Kong","FamilyPreference3rd","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Hong Kong","ImmediateRelativesParents","17"
"Los Angeles County, California",-118.2436596,34.0522265,"Hong Kong","RefugeeandAsyleeAdjustments","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Hong Kong","FamilyPreference1st","6"
"Los Angeles County, California",-118.2436596,34.0522265,"India","FamilyPreference3rd","65"
"Los Angeles County, California",-118.2436596,34.0522265,"India","ImmediateRelativesChildren","14"
"Los Angeles County, California",-118.2436596,34.0522265,"India","RefugeeandAsyleeAdjustments","37"
"Los Angeles County, California",-118.2436596,34.0522265,"India","Other","10"
"Los Angeles County, California",-118.2436596,34.0522265,"India","ImmediateRelativesSpouses","183"
"Los Angeles County, California",-118.2436596,34.0522265,"India","ImmediateRelativesParents","208"
"Los Angeles County, California",-118.2436596,34.0522265,"India","FamilyPreference4th","147"
"Los Angeles County, California",-118.2436596,34.0522265,"India","FamilyPreference2nd","29"
"Los Angeles County, California",-118.2436596,34.0522265,"India","FamilyPreference1st","D"
"Los Angeles County, California",-118.2436596,34.0522265,"India","EmploymentPreference5th","43"
"Los Angeles County, California",-118.2436596,34.0522265,"India","EmploymentPreference3rdUnskilled","D"
"Los Angeles County, California",-118.2436596,34.0522265,"India","EmploymentPreference2nd","71"
"Los Angeles County, California",-118.2436596,34.0522265,"India","EmploymentPreference3rdSkilled","143"
"Los Angeles County, California",-118.2436596,34.0522265,"India","EmploymentPreference1st","213"
"Los Angeles County, California",-118.2436596,34.0522265,"India","EmploymentPreference4th","24"
"Los Angeles County, California",-118.2436596,34.0522265,"Indonesia","RefugeeandAsyleeAdjustments","5"
"Los Angeles County, California",-118.2436596,34.0522265,"Indonesia","Other","4"
"Los Angeles County, California",-118.2436596,34.0522265,"Indonesia","FamilyPreference4th","12"
"Los Angeles County, California",-118.2436596,34.0522265,"Indonesia","FamilyPreference2nd","17"
"Los Angeles County, California",-118.2436596,34.0522265,"Indonesia","ImmediateRelativesParents","29"
"Los Angeles County, California",-118.2436596,34.0522265,"Indonesia","FamilyPreference3rd","4"
"Los Angeles County, California",-118.2436596,34.0522265,"Indonesia","ImmediateRelativesChildren","15"
"Los Angeles County, California",-118.2436596,34.0522265,"Indonesia","ImmediateRelativesSpouses","48"
"Los Angeles County, California",-118.2436596,34.0522265,"Indonesia","FamilyPreference1st","10"
"Los Angeles County, California",-118.2436596,34.0522265,"Indonesia","EmploymentPreference3rdUnskilled","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Indonesia","EmploymentPreference3rdSkilled","7"
"Los Angeles County, California",-118.2436596,34.0522265,"Indonesia","EmploymentPreference1st","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Indonesia","EmploymentPreference2nd","9"
"Los Angeles County, California",-118.2436596,34.0522265,"Indonesia","DiversityProgram","12"
"Los Angeles County, California",-118.2436596,34.0522265,"Indonesia","EmploymentPreference4th","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Japan","EmploymentPreference4th","5"
"Los Angeles County, California",-118.2436596,34.0522265,"Japan","FamilyPreference2nd","11"
"Los Angeles County, California",-118.2436596,34.0522265,"Japan","ImmediateRelativesParents","28"
"Los Angeles County, California",-118.2436596,34.0522265,"Japan","FamilyPreference1st","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Japan","EmploymentPreference3rdSkilled","134"
"Los Angeles County, California",-118.2436596,34.0522265,"Japan","EmploymentPreference3rdUnskilled","8"
"Los Angeles County, California",-118.2436596,34.0522265,"Japan","EmploymentPreference2nd","29"
"Los Angeles County, California",-118.2436596,34.0522265,"Japan","DiversityProgram","19"
"Los Angeles County, California",-118.2436596,34.0522265,"Japan","EmploymentPreference1st","45"
"Los Angeles County, California",-118.2436596,34.0522265,"Japan","EmploymentPreference5th","16"
"Los Angeles County, California",-118.2436596,34.0522265,"Japan","ImmediateRelativesSpouses","154"
"Los Angeles County, California",-118.2436596,34.0522265,"Japan","Other","5"
"Los Angeles County, California",-118.2436596,34.0522265,"Japan","FamilyPreference3rd","8"
"Los Angeles County, California",-118.2436596,34.0522265,"Japan","RefugeeandAsyleeAdjustments","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Japan","ImmediateRelativesChildren","23"
"Los Angeles County, California",-118.2436596,34.0522265,"Korea, North","EmploymentPreference3rdSkilled","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Korea, North","ImmediateRelativesParents","4"
"Los Angeles County, California",-118.2436596,34.0522265,"Korea, North","ImmediateRelativesSpouses","4"
"Los Angeles County, California",-118.2436596,34.0522265,"Korea, South","RefugeeandAsyleeAdjustments","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Korea, South","Other","9"
"Los Angeles County, California",-118.2436596,34.0522265,"Korea, South","ImmediateRelativesParents","270"
"Los Angeles County, California",-118.2436596,34.0522265,"Korea, South","ImmediateRelativesSpouses","433"
"Los Angeles County, California",-118.2436596,34.0522265,"Korea, South","FamilyPreference3rd","70"
"Los Angeles County, California",-118.2436596,34.0522265,"Korea, South","ImmediateRelativesChildren","42"
"Los Angeles County, California",-118.2436596,34.0522265,"Korea, South","FamilyPreference1st","56"
"Los Angeles County, California",-118.2436596,34.0522265,"Korea, South","FamilyPreference4th","90"
"Los Angeles County, California",-118.2436596,34.0522265,"Korea, South","FamilyPreference2nd","76"
"Los Angeles County, California",-118.2436596,34.0522265,"Korea, South","EmploymentPreference4th","87"
"Los Angeles County, California",-118.2436596,34.0522265,"Korea, South","EmploymentPreference3rdSkilled","438"
"Los Angeles County, California",-118.2436596,34.0522265,"Korea, South","EmploymentPreference3rdUnskilled","133"
"Los Angeles County, California",-118.2436596,34.0522265,"Korea, South","EmploymentPreference2nd","437"
"Los Angeles County, California",-118.2436596,34.0522265,"Korea, South","EmploymentPreference5th","41"
"Los Angeles County, California",-118.2436596,34.0522265,"Korea, South","EmploymentPreference1st","100"
"Los Angeles County, California",-118.2436596,34.0522265,"Laos","ImmediateRelativesParents","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Laos","FamilyPreference2nd","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Laos","ImmediateRelativesSpouses","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Laos","EmploymentPreference3rdSkilled","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Macau","ImmediateRelativesSpouses","5"
"Los Angeles County, California",-118.2436596,34.0522265,"Macau","ImmediateRelativesParents","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Macau","FamilyPreference3rd","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Macau","FamilyPreference1st","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Macau","EmploymentPreference3rdUnskilled","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Macau","ImmediateRelativesChildren","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Malaysia","RefugeeandAsyleeAdjustments","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Malaysia","ImmediateRelativesSpouses","20"
"Los Angeles County, California",-118.2436596,34.0522265,"Malaysia","ImmediateRelativesChildren","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Malaysia","ImmediateRelativesParents","4"
"Los Angeles County, California",-118.2436596,34.0522265,"Malaysia","FamilyPreference4th","6"
"Los Angeles County, California",-118.2436596,34.0522265,"Malaysia","EmploymentPreference5th","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Malaysia","FamilyPreference2nd","6"
"Los Angeles County, California",-118.2436596,34.0522265,"Malaysia","EmploymentPreference4th","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Malaysia","EmploymentPreference3rdUnskilled","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Malaysia","EmploymentPreference3rdSkilled","4"
"Los Angeles County, California",-118.2436596,34.0522265,"Malaysia","DiversityProgram","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Malaysia","EmploymentPreference2nd","7"
"Los Angeles County, California",-118.2436596,34.0522265,"Mongolia","ImmediateRelativesSpouses","4"
"Los Angeles County, California",-118.2436596,34.0522265,"Mongolia","RefugeeandAsyleeAdjustments","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Mongolia","ImmediateRelativesChildren","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Mongolia","ImmediateRelativesParents","5"
"Los Angeles County, California",-118.2436596,34.0522265,"Mongolia","FamilyPreference2nd","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Mongolia","FamilyPreference1st","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Mongolia","EmploymentPreference3rdSkilled","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Mongolia","EmploymentPreference2nd","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Mongolia","DiversityProgram","13"
"Los Angeles County, California",-118.2436596,34.0522265,"Mongolia","EmploymentPreference1st","5"
"Los Angeles County, California",-118.2436596,34.0522265,"Nepal","RefugeeandAsyleeAdjustments","27"
"Los Angeles County, California",-118.2436596,34.0522265,"Nepal","Other","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Nepal","ImmediateRelativesSpouses","22"
"Los Angeles County, California",-118.2436596,34.0522265,"Nepal","ImmediateRelativesParents","29"
"Los Angeles County, California",-118.2436596,34.0522265,"Nepal","FamilyPreference2nd","16"
"Los Angeles County, California",-118.2436596,34.0522265,"Nepal","EmploymentPreference4th","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Nepal","EmploymentPreference3rdSkilled","4"
"Los Angeles County, California",-118.2436596,34.0522265,"Nepal","EmploymentPreference2nd","5"
"Los Angeles County, California",-118.2436596,34.0522265,"Nepal","EmploymentPreference1st","7"
"Los Angeles County, California",-118.2436596,34.0522265,"Nepal","DiversityProgram","81"
"Los Angeles County, California",-118.2436596,34.0522265,"Pakistan","ImmediateRelativesParents","59"
"Los Angeles County, California",-118.2436596,34.0522265,"Pakistan","FamilyPreference3rd","18"
"Los Angeles County, California",-118.2436596,34.0522265,"Pakistan","FamilyPreference4th","84"
"Los Angeles County, California",-118.2436596,34.0522265,"Pakistan","EmploymentPreference4th","5"
"Los Angeles County, California",-118.2436596,34.0522265,"Pakistan","FamilyPreference1st","4"
"Los Angeles County, California",-118.2436596,34.0522265,"Pakistan","FamilyPreference2nd","36"
"Los Angeles County, California",-118.2436596,34.0522265,"Pakistan","EmploymentPreference2nd","13"
"Los Angeles County, California",-118.2436596,34.0522265,"Pakistan","EmploymentPreference5th","4"
"Los Angeles County, California",-118.2436596,34.0522265,"Pakistan","EmploymentPreference1st","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Pakistan","DiversityProgram","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Pakistan","EmploymentPreference3rdSkilled","20"
"Los Angeles County, California",-118.2436596,34.0522265,"Pakistan","RefugeeandAsyleeAdjustments","21"
"Los Angeles County, California",-118.2436596,34.0522265,"Pakistan","ImmediateRelativesSpouses","74"
"Los Angeles County, California",-118.2436596,34.0522265,"Pakistan","ImmediateRelativesChildren","12"
"Los Angeles County, California",-118.2436596,34.0522265,"Philippines","Other","60"
"Los Angeles County, California",-118.2436596,34.0522265,"Philippines","ImmediateRelativesChildren","475"
"Los Angeles County, California",-118.2436596,34.0522265,"Philippines","ImmediateRelativesSpouses","909"
"Los Angeles County, California",-118.2436596,34.0522265,"Philippines","FamilyPreference4th","288"
"Los Angeles County, California",-118.2436596,34.0522265,"Philippines","ImmediateRelativesParents","755"
"Los Angeles County, California",-118.2436596,34.0522265,"Philippines","FamilyPreference2nd","768"
"Los Angeles County, California",-118.2436596,34.0522265,"Philippines","FamilyPreference3rd","182"
"Los Angeles County, California",-118.2436596,34.0522265,"Philippines","FamilyPreference1st","195"
"Los Angeles County, California",-118.2436596,34.0522265,"Philippines","EmploymentPreference3rdUnskilled","52"
"Los Angeles County, California",-118.2436596,34.0522265,"Philippines","EmploymentPreference3rdSkilled","253"
"Los Angeles County, California",-118.2436596,34.0522265,"Philippines","EmploymentPreference2nd","121"
"Los Angeles County, California",-118.2436596,34.0522265,"Philippines","EmploymentPreference1st","12"
"Los Angeles County, California",-118.2436596,34.0522265,"Philippines","EmploymentPreference4th","14"
"Los Angeles County, California",-118.2436596,34.0522265,"Singapore","ImmediateRelativesSpouses","11"
"Los Angeles County, California",-118.2436596,34.0522265,"Singapore","ImmediateRelativesParents","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Singapore","FamilyPreference4th","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Singapore","FamilyPreference1st","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Singapore","EmploymentPreference5th","7"
"Los Angeles County, California",-118.2436596,34.0522265,"Singapore","EmploymentPreference3rdSkilled","6"
"Los Angeles County, California",-118.2436596,34.0522265,"Singapore","EmploymentPreference2nd","5"
"Los Angeles County, California",-118.2436596,34.0522265,"Singapore","EmploymentPreference1st","14"
"Los Angeles County, California",-118.2436596,34.0522265,"Singapore","DiversityProgram","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Sri Lanka","RefugeeandAsyleeAdjustments","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Sri Lanka","Other","5"
"Los Angeles County, California",-118.2436596,34.0522265,"Sri Lanka","ImmediateRelativesSpouses","43"
"Los Angeles County, California",-118.2436596,34.0522265,"Sri Lanka","ImmediateRelativesChildren","6"
"Los Angeles County, California",-118.2436596,34.0522265,"Sri Lanka","ImmediateRelativesParents","21"
"Los Angeles County, California",-118.2436596,34.0522265,"Sri Lanka","FamilyPreference4th","10"
"Los Angeles County, California",-118.2436596,34.0522265,"Sri Lanka","FamilyPreference3rd","17"
"Los Angeles County, California",-118.2436596,34.0522265,"Sri Lanka","FamilyPreference2nd","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Sri Lanka","FamilyPreference1st","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Sri Lanka","EmploymentPreference4th","4"
"Los Angeles County, California",-118.2436596,34.0522265,"Sri Lanka","EmploymentPreference3rdUnskilled","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Sri Lanka","EmploymentPreference3rdSkilled","8"
"Los Angeles County, California",-118.2436596,34.0522265,"Sri Lanka","EmploymentPreference1st","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Sri Lanka","DiversityProgram","28"
"Los Angeles County, California",-118.2436596,34.0522265,"Taiwan","RefugeeandAsyleeAdjustments","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Taiwan","Other","D"
"Los Angeles County, California",-118.2436596,34.0522265,"Taiwan","ImmediateRelativesSpouses","128"
"Los Angeles County, California",-118.2436596,34.0522265,"Taiwan","ImmediateRelativesChildren","22"
"Los Angeles County, California",-118.2436596,34.0522265,"Taiwan","ImmediateRelativesParents","81"
"Los Angeles County, California",-118.2436596,34.0522265,"Taiwan","FamilyPreference4th","108"
"Los Angeles County, California",-118.2436596,34.0522265,"Taiwan","FamilyPreference3rd","37"
"Los Angeles County, California",-118.2436596,34.0522265,"Taiwan","FamilyPreference2nd","19"
"Los Angeles County, California",-118.2436596,34.0522265,"Taiwan","FamilyPreference1st","14"
"Los Angeles County, California",-118.2436596,34.0522265,"Taiwan","EmploymentPreference5th","23"
"Los Angeles County, California",-118.2436596,34.0522265,"Taiwan","EmploymentPreference4th","6"
"Los Angeles County, California",-118.2436596,34.0522265,"Taiwan","EmploymentPreference3rdUnskilled","5"
"Los Angeles County, California",-118.2436596,34.0522265,"Taiwan","EmploymentPreference3rdSkilled","53"
"Los Angeles County, California",-118.2436596,34.0522265,"Taiwan","EmploymentPreference2nd","82"
"Los Angeles County, California",-118.2436596,34.0522265,"Taiwan","EmploymentPreference1st","21"
"Los Angeles County, California",-118.2436596,34.0522265,"Taiwan","DiversityProgram","21"
"Los Angeles County, California",-118.2436596,34.0522265,"Thailand","Other","15"
"Los Angeles County, California",-118.2436596,34.0522265,"Thailand","ImmediateRelativesSpouses","152"
"Los Angeles County, California",-118.2436596,34.0522265,"Thailand","ImmediateRelativesChildren","48"
"Los Angeles County, California",-118.2436596,34.0522265,"Thailand","ImmediateRelativesParents","69"
"Los Angeles County, California",-118.2436596,34.0522265,"Thailand","FamilyPreference4th","11"
